url	status_code
https://sklep.pozegnanie.com/p/coffees/orange_flavoured_regular_coffee_medium_ground/461.html	200
https://sklep.pozegnanie.com/p/coffees/colombia_supremo_medellin_18+_dark_roasted_coarse_ground/578.html	200
https://sklep.pozegnanie.com/p/coffees/colombia_supremo_medellin_18+_dark_roasted_fine_ground/448.html	200
https://sklep.pozegnanie.com/p/coffees/colombia_supremo_medellin_18+_dark_roasted_medium_ground/513.html	200
https://sklep.pozegnanie.com/p/coffees/ethiopia_djimah_light_roasted_coarse_ground/563.html	200
https://sklep.pozegnanie.com/p/coffees/ethiopia_djimah_light_roasted_fine_ground/433.html	200
https://sklep.pozegnanie.com/p/coffees/ethiopia_djimah_light_roasted_medium_ground/498.html	200
https://sklep.pozegnanie.com/p/coffees/kenya_aa_light_roasted_beans/39.html	200
https://sklep.pozegnanie.com/p/brand_gifts/postcard_ethiopia_01/220.html	200
https://sklep.pozegnanie.com/p/coffees/yemen_matari_light_roasted_beans/54.html	200
https://sklep.pozegnanie.com/p/coffees/brazil_pergamino_sul_de_minas_light_roasted_coarse_ground/558.html	200
https://sklep.pozegnanie.com/p/coffees/brazil_pergamino_sul_de_minas_light_roasted_fine_ground/428.html	200
https://sklep.pozegnanie.com/p/coffees/brazil_pergamino_sul_de_minas_light_roasted_medium_ground/493.html	200
https://sklep.pozegnanie.com/p/coffees/costa_rica_tarrazu_san_rafael_light_roasted_coarse_ground/557.html	200
https://sklep.pozegnanie.com/p/coffees/costa_rica_tarrazu_san_rafael_light_roasted_fine_ground/427.html	200
https://sklep.pozegnanie.com/p/coffees/costa_rica_tarrazu_san_rafael_light_roasted_medium_ground/492.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_light_roasted_beans/44.html	200
https://sklep.pozegnanie.com/p/coffees/blend_of_five_flavours_coarse_ground/551.html	200
https://sklep.pozegnanie.com/p/coffees/blend_of_five_flavours_fine_ground/421.html	200
https://sklep.pozegnanie.com/p/coffees/blend_of_five_flavours_medium_ground/486.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_highland_dark_roasted_beans/70.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_highland_dark_roasted_coarse_ground/585.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_highland_light_roasted_beans/49.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_highland_light_roasted_coarse_ground/564.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_maragogype_light_roasted_coarse_ground/561.html	200
https://sklep.pozegnanie.com/p/coffees/peru_ecoterra_rainforest_alliance_certificted_coffee_whole_bean/608.html	200
https://sklep.pozegnanie.com/p/coffees/ethiopia_yirgacheffe_light_roasted_coarse_ground/575.html	200
https://sklep.pozegnanie.com/p/coffees/ethiopia_yirgacheffe_light_roasted_fine_ground/445.html	200
https://sklep.pozegnanie.com/p/coffees/ethiopia_yirgacheffe_light_roasted_medium_ground/510.html	200
https://sklep.pozegnanie.com/index.php?cat_id=&page=	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=99&page=&sort=prod	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=99&page=&sort=price_rev	200
https://sklep.pozegnanie.com/index.php?cat_id=53&page=0	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=53&page=&sort=prod	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=53&page=&sort=price_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=53&&page=1	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=53&&page=2	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=53&&page=4	200
https://sklep.pozegnanie.com/p/coffees/india_cherry_robusta_light_roasted_beans/45.html	200
https://sklep.pozegnanie.com/p/coffees/india_cherry_robusta_light_roasted_fine_ground/430.html	200
https://sklep.pozegnanie.com/p/coffees/india_cherry_robusta_light_roasted_medium_ground/495.html	200
https://sklep.pozegnanie.com/p/coffees/india_cherry_robusta_light_roasted_coarse_ground/560.html	200
https://sklep.pozegnanie.com/p/coffees/colombia_supremo_medellin_18+_light_roasted_fine_ground/423.html	200
https://sklep.pozegnanie.com/p/coffees/colombia_supremo_medellin_18+_light_roasted_medium_ground/488.html	200
https://sklep.pozegnanie.com/p/coffees/colombia_supremo_medellin_18+_light_roasted_coarse_ground/553.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_light_roasted_fine_ground/429.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_light_roasted_medium_ground/494.html	200
https://sklep.pozegnanie.com/index.php?cat_id=54&page=0	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=54&page=&sort=prod	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=54&page=&sort=price_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=54&&page=1	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=54&&page=2	200
https://sklep.pozegnanie.com/p/coffees/brazil_pergamino_sul_de_minas_dark_roasted_fine_ground/452.html	200
https://sklep.pozegnanie.com/p/coffees/brazil_pergamino_sul_de_minas_dark_roasted_coarse_ground/582.html	200
https://sklep.pozegnanie.com/p/coffees/brazil_pergamino_sul_de_minas_dark_roasted_medium_ground/517.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_dark_roasted_beans/68.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_dark_roasted_fine_ground/453.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_dark_roasted_coarse_ground/583.html	200
https://sklep.pozegnanie.com/p/coffees/nicaragua_shb_dark_roasted_medium_ground/518.html	200
https://sklep.pozegnanie.com/p/coffees/mexico_highland_dark_roasted_fine_ground/455.html	200
https://sklep.pozegnanie.com/index.php?cat_id=55&page=0	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=55&page=&sort=prod	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=55&page=&sort=price_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=55&&page=1	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=55&&page=2	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=55&&page=3	200
https://sklep.pozegnanie.com/p/coffees/cognac_flavoured_regular_coffee_medium_ground/470.html	200
https://sklep.pozegnanie.com/p/coffees/chocolate-almond_flavoured_regular_coffee_beans/6.html	200
https://sklep.pozegnanie.com/p/coffees/cinnamon_flavoured_regular_coffee_beans/9.html	200
https://sklep.pozegnanie.com/p/coffees/carmel_flavoured_regular_coffee_beans/11.html	200
https://sklep.pozegnanie.com/p/coffees/irish_whisky_cream_flavoured_regular_coffee_fine_ground/394.html	200
https://sklep.pozegnanie.com/p/coffees/amaretto_flavoured_regular_coffee_fine_ground/395.html	200
https://sklep.pozegnanie.com/index.php?cat_id=56&page=0	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=56&page=&sort=prod	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=56&page=&sort=price_rev	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=56&&page=1	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=56&&page=2	200
https://sklep.pozegnanie.com/index.php?producent=&cat_id=56&&page=3	200
https://sklep.pozegnanie.com/p/coffees/organic_coffee_guatemala_finca_el_platanillo_rainforest_alliance_/619.html	200
https://sklep.pozegnanie.com/p/coffees/morning_blend_medium_ground/476.html	200
https://sklep.pozegnanie.com/p/coffees/morning_blend_beans/18.html	200
https://sklep.pozegnanie.com/p/coffees/morning_blend_coarse_ground/541.html	200
https://sklep.pozegnanie.com/p/coffees/morning_blend_fine_ground/411.html	200
https://sklep.pozegnanie.com/p/coffees/mild_blend_beans/19.html	200
https://sklep.pozegnanie.com/p/coffees/mild_blend_fine_ground/412.html	200
